customer_id,name,age,gender,country,signup_date,tenure_months,monthly_spend,num_purchases,satisfaction_score,loyalty_tier,churn_risk,last_purchase_days
5271,,26.0,Female,Canada,2020-06-13,13.0,226.91,6.0,5.0,Bronze,Low,54.0
5272,Bob,58.0,FEMALE,France,2023-02-08,81.0,378.06,9.0,4.0,Gold,Low,16.0
5273,Dave,52.0,male,USA,2021-10-08,32.0,331.18,8.0,4.0,Silver,Low,18.0
5274,Alice,36.0,Male,Canada,2023-01-02,9.0,175.77,5.0,4.0,Bronze,Low,49.0
5275,Bob,33.0,Male,Germany,2021-10-29,40.0,296.12,5.0,3.0,Silver,Low,24.0
5276,Frank,20.0,Male,USA,2024-10-16,20.0,242.72,6.0,5.0,Bronze,Low,39.0
5277,Alice,37.0,FEMALE,Germany,2020-12-19,90.0,209.33,3.0,3.0,Gold,Low,52.0
5278,Hank,41.0,,Germany,2023-07-21,91.0,320.57,8.0,3.0,Platinum,Low,47.0
5279,Eve,50.0,Male,France,2022-07-31,85.0,331.82,10.0,3.0,Gold,Low,27.0
5280,Dave,41.0,Female,USA,2023-07-26,82.0,274.79,7.0,2.0,Gold,Medium,28.0
5281,Carol,28.0,male,Canada,2024-08-10,77.0,274.1,8.0,5.0,Gold,Low,7.0
5282,Alice,25.0,Male,USA,2022-11-20,80.0,247.06,5.0,2.0,Gold,Medium,34.0
5283,Hank,53.0,Male,Germany,2021-06-09,73.0,281.73,7.0,2.0,Gold,Medium,27.0
5284,Frank,,Male,UK,2024-04-07,63.0,308.17,7.0,5.0,Gold,Low,34.0
5285,Carol,57.0,Female,Canada,2021-05-24,76.0,395.23,9.0,2.0,Gold,Medium,39.0
5286,Alice,37.0,male,UK,2024-03-17,44.0,236.13,4.0,5.0,Silver,Low,19.0
5287,Carol,52.0,FEMALE,USA,2020-06-26,38.0,,6.0,4.0,Silver,Low,6.0
5288,Bob,42.0,Male,USA,2020-11-24,83.0,286.65,5.0,3.0,Gold,Low,30.0
5289,Grace,52.0,Male,USA,2024-05-13,60.0,318.6,5.0,2.0,Silver,Medium,28.0
5290,Frank,42.0,Female,Canada,2022-03-11,71.0,222.04,4.0,5.0,Gold,Low,12.0
5291,Dave,46.0,Other,France,2021-11-18,99.0,311.51,9.0,1.0,Platinum,Medium,15.0
5292,Hank,35.0,Female,USA,2023-04-10,48.0,221.87,6.0,2.0,Silver,Medium,45.0
5293,Bob,63.0,Female,USA,2023-11-20,18.0,202.18,3.0,2.0,Bronze,High,316.0
5294,Dave,35.0,Female,UK,2024-06-06,16.0,137.49,3.0,5.0,,Low,
5295,Frank,19.0,Male,Germany,2022-07-26,55.0,205.16,7.0,1.0,Silver,High,92.0
5296,Alice,52.0,Female,USA,2022-09-06,39.0,270.99,6.0,1.0,Silver,High,150.0
5297,Carol,33.0,FEMALE,USA,2022-01-04,68.0,291.32,4.0,4.0,Gold,Low,36.0
5298,Eve,58.0,Male,USA,2022-11-24,59.0,282.47,12.0,,Silver,Medium,3.0
5299,Carol,53.0,Female,UK,2020-10-23,89.0,345.38,8.0,3.0,Gold,Low,1.0
5300,Dave,50.0,Male,USA,2024-02-01,96.0,,5.0,2.0,Platinum,Low,7.0
5301,Eve,21.0,Female,UK,2024-02-27,62.0,,6.0,3.0,Gold,Low,9.0
5302,Carol,50.0,Female,Germany,2021-09-13,104.0,415.54,10.0,3.0,Platinum,Low,1.0
5303,Alice,31.0,Female,Canada,2023-06-12,13.0,186.67,2.0,5.0,Bronze,Low,5.0
5304,Bob,38.0,male,USA,2022-06-27,109.0,380.56,10.0,2.0,Platinum,Low,47.0
5305,Eve,37.0,Female,Canada,2022-11-28,81.0,284.12,9.0,5.0,Gold,Low,36.0
5306,Bob,25.0,Female,UK,2023-05-27,113.0,334.78,8.0,4.0,Platinum,Low,10.0
5307,Hank,24.0,Male,Australia,2023-05-25,101.0,277.27,3.0,3.0,Platinum,Low,
5308,Grace,20.0,Other,USA,2021-12-06,6.0,67.75,2.0,1.0,Bronze,High,326.0
5309,Carol,34.0,,Germany,2024-08-25,83.0,288.84,8.0,3.0,Gold,Low,39.0
5310,Grace,50.0,male,Germany,2021-09-19,77.0,265.74,5.0,4.0,Gold,Low,29.0
5311,Eve,29.0,Male,USA,2021-11-03,60.0,343.96,7.0,3.0,Silver,Low,56.0
5312,Bob,39.0,Male,France,2024-06-12,90.0,285.3,12.0,5.0,Gold,Low,19.0
5313,Eve,39.0,Male,UK,2021-02-23,14.0,220.25,4.0,2.0,Bronze,High,164.0
5314,Frank,63.0,,Canada,2021-10-14,95.0,380.88,7.0,1.0,Platinum,High,311.0
5315,Alice,47.0,Male,USA,2022-04-03,54.0,210.32,5.0,,Silver,Low,20.0
5316,Carol,55.0,Male,USA,2023-04-12,4.0,126.07,4.0,2.0,Bronze,High,158.0
5317,Alice,55.0,Male,Canada,2021-12-13,39.0,310.95,9.0,1.0,Silver,High,237.0
5318,Carol,62.0,Male,USA,2022-05-16,72.0,421.47,6.0,4.0,Gold,Low,35.0
5319,Carol,25.0,Male,UK,2022-03-24,25.0,125.76,2.0,3.0,Bronze,Low,52.0
5320,Eve,44.0,Female,UK,2022-05-17,77.0,214.67,8.0,1.0,Gold,High,258.0
5321,Bob,44.0,Male,Canada,2020-04-22,32.0,213.74,6.0,4.0,Silver,Low,7.0
5322,Alice,51.0,Female,UK,2022-07-28,59.0,244.64,4.0,2.0,Silver,Medium,23.0
5323,Carol,38.0,Male,USA,2020-06-22,102.0,284.48,10.0,1.0,Platinum,Medium,55.0
5324,Grace,47.0,Female,Canada,2022-10-07,63.0,316.02,10.0,4.0,Gold,Low,50.0
5325,Dave,50.0,Female,UK,2020-03-14,38.0,5820.226687618099,6.0,2.0,Silver,Medium,17.0
5326,Dave,45.0,Male,USA,2024-12-27,92.0,281.52,9.0,5.0,Platinum,Low,48.0
5327,Dave,64.0,Female,USA,2021-09-28,53.0,350.93,13.0,3.0,Silver,Low,57.0
5328,Frank,50.0,Male,USA,2024-04-08,94.0,374.34,,4.0,Platinum,Low,2.0
5329,Dave,22.0,Male,USA,2020-02-01,67.0,199.65,6.0,5.0,Gold,Low,5.0
5330,Alice,36.0,Female,Australia,2023-07-01,28.0,206.9,9.0,2.0,Bronze,High,195.0
5331,Bob,21.0,Female,UK,2021-05-11,,143.53,5.0,1.0,Bronze,High,155.0
5332,Bob,52.0,,USA,2023-02-10,109.0,390.81,8.0,3.0,Platinum,Low,11.0
5333,Dave,34.0,Male,USA,2020-07-13,118.0,331.03,9.0,2.0,Platinum,Low,24.0
5334,Alice,61.0,Male,USA,2021-06-11,98.0,451.63,14.0,4.0,Platinum,Low,33.0
5335,Carol,45.0,Male,Canada,2021-03-16,80.0,334.13,6.0,3.0,,Low,27.0
5336,Eve,47.0,Female,USA,2024-02-21,22.0,201.47,5.0,5.0,Bronze,Low,55.0
5337,Carol,46.0,Female,UK,2024-02-29,96.0,309.77,7.0,3.0,Platinum,Low,35.0
5338,Frank,63.0,Male,UK,2021-12-24,38.0,268.1,5.0,5.0,Silver,Low,18.0
5339,Dave,23.0,Other,Germany,2024-07-01,72.0,258.61,7.0,2.0,Gold,Medium,21.0
5340,Hank,52.0,Male,USA,2020-01-24,119.0,353.36,9.0,1.0,Platinum,Medium,4.0
5341,Hank,58.0,FEMALE,UK,2020-10-16,72.0,310.76,9.0,3.0,Gold,Low,
5342,Grace,54.0,,Germany,2022-06-14,62.0,357.9,11.0,1.0,Gold,High,348.0
5343,Hank,41.0,Other,UK,2020-11-03,57.0,268.08,4.0,1.0,Silver,High,
5344,Bob,46.0,Female,Germany,2020-10-30,6.0,256.93,7.0,3.0,Bronze,Medium,49.0
5345,Frank,63.0,male,Canada,2021-09-22,78.0,395.9,10.0,3.0,Gold,Low,11.0
5346,Carol,48.0,Male,UK,2024-09-12,32.0,,5.0,1.0,Silver,High,88.0
5347,Frank,52.0,Female,UK,2022-08-08,99.0,349.39,9.0,4.0,Platinum,Low,51.0
5348,Carol,50.0,Male,Australia,2020-02-07,10.0,264.5,5.0,4.0,Bronze,Low,
5349,Carol,38.0,FEMALE,Canada,2021-01-20,3.0,107.39,6.0,3.0,Bronze,Medium,55.0
5350,Hank,49.0,FEMALE,France,2022-01-14,59.0,306.49,11.0,1.0,Silver,High,358.0
5351,Bob,40.0,Male,USA,2024-05-23,76.0,282.04,8.0,1.0,Gold,High,325.0
5352,Frank,50.0,,UK,2020-03-22,49.0,185.76,6.0,2.0,Silver,Medium,58.0
5353,Frank,20.0,Female,France,2023-02-15,59.0,204.48,5.0,1.0,Silver,High,195.0
5354,Carol,35.0,Male,USA,2020-02-19,31.0,159.63,6.0,4.0,Silver,Low,6.0
5355,Dave,42.0,Male,Australia,2021-10-30,93.0,257.12,2.0,2.0,Platinum,Low,51.0
5356,Bob,59.0,FEMALE,USA,2020-03-14,69.0,330.96,8.0,4.0,Gold,Low,53.0
5357,Hank,48.0,Female,France,2022-09-28,62.0,190.46,4.0,5.0,Gold,Low,29.0
5358,Hank,20.0,Male,UK,2021-11-25,52.0,154.29,4.0,3.0,Silver,Low,31.0
5359,Frank,57.0,Male,USA,2023-02-03,89.0,482.06,14.0,5.0,Gold,Low,47.0
5360,Grace,63.0,Male,France,2024-09-20,41.0,333.01,8.0,3.0,Silver,Low,28.0
5361,Alice,41.0,Female,USA,2024-12-12,31.0,,4.0,4.0,Silver,Low,43.0
5362,Carol,49.0,Male,USA,2024-06-10,85.0,394.71,7.0,4.0,Gold,Low,50.0
5363,Carol,64.0,Female,USA,2023-09-11,84.0,318.4,8.0,5.0,Gold,Low,36.0
5364,Eve,39.0,Male,Canada,2021-11-14,103.0,293.82,9.0,3.0,Platinum,Low,28.0
5365,Bob,40.0,Male,Australia,2024-11-22,22.0,145.56,2.0,3.0,Bronze,Medium,19.0
5366,Eve,,Male,USA,2020-12-21,4.0,125.8,1.0,2.0,Bronze,High,355.0
5367,Frank,44.0,male,UK,2024-01-31,13.0,269.93,11.0,1.0,Bronze,High,147.0
5368,Bob,59.0,Male,USA,2024-08-06,45.0,244.55,7.0,2.0,Silver,Medium,36.0
5369,Bob,19.0,Other,Germany,2023-07-31,42.0,66.98,1.0,4.0,Silver,Low,24.0
5370,Alice,43.0,Male,USA,2022-10-10,114.0,404.55,13.0,5.0,Platinum,Low,12.0
5371,Grace,34.0,,USA,2020-07-03,49.0,303.19,8.0,3.0,Silver,Low,24.0
5372,Carol,57.0,Male,USA,2020-06-02,20.0,151.25,6.0,2.0,Bronze,High,264.0
5373,Bob,50.0,Female,Canada,2022-05-03,116.0,397.0,12.0,5.0,Platinum,Low,28.0
5374,Grace,26.0,male,France,2020-04-27,77.0,254.83,4.0,5.0,Gold,Low,16.0
5375,Bob,60.0,Male,UK,2020-09-23,81.0,312.13,9.0,1.0,Gold,High,77.0
5376,Dave,56.0,Male,USA,2023-11-09,54.0,229.28,9.0,3.0,Silver,Low,30.0
5377,Frank,46.0,Female,Canada,2022-04-16,36.0,291.59,5.0,5.0,,Low,34.0
5378,Eve,59.0,Male,Germany,2020-09-11,97.0,,8.0,3.0,Platinum,Low,26.0
5379,Eve,43.0,Female,USA,2023-06-18,1.0,193.22,3.0,2.0,Bronze,High,117.0
5380,Bob,52.0,,USA,2020-06-19,15.0,197.41,7.0,5.0,Bronze,Low,35.0
5381,Bob,42.0,Female,USA,2021-09-08,77.0,251.4,7.0,5.0,Gold,Low,31.0
5382,Eve,41.0,Female,Germany,2022-09-28,17.0,75.75,1.0,2.0,Bronze,High,175.0
5383,Alice,30.0,Male,Canada,2021-07-01,24.0,164.6,5.0,,Bronze,Medium,58.0
5384,Grace,24.0,Female,UK,2024-05-20,58.0,280.94,7.0,3.0,Silver,Low,42.0
5385,Carol,53.0,,USA,2023-04-23,72.0,272.49,7.0,5.0,Gold,Low,29.0
5386,Dave,62.0,Male,USA,2021-12-02,114.0,330.88,7.0,2.0,Platinum,Low,29.0
5387,Bob,37.0,Female,Australia,2021-10-28,91.0,319.28,9.0,4.0,Platinum,Low,9.0
5388,Hank,18.0,Female,USA,2022-06-11,109.0,298.5,,3.0,Platinum,Low,14.0
5389,Frank,25.0,Male,France,2021-02-13,23.0,130.2,2.0,4.0,Bronze,Low,57.0
5390,Dave,63.0,,Canada,2022-01-08,46.0,290.56,4.0,5.0,Silver,Low,8.0
5391,Eve,33.0,Female,USA,2024-08-03,72.0,270.2,6.0,4.0,Gold,Low,2.0
5392,Carol,31.0,Male,UK,2024-05-30,8.0,147.22,5.0,4.0,Bronze,Low,11.0
5393,Dave,29.0,male,Australia,2020-05-25,59.0,275.51,6.0,3.0,Silver,Low,2.0
5394,Carol,40.0,Male,UK,2022-11-27,90.0,426.86,8.0,5.0,Gold,Low,59.0
5395,Dave,32.0,Female,France,2021-05-04,111.0,227.04,7.0,4.0,Platinum,Low,47.0
5396,Carol,45.0,Male,USA,2020-09-18,59.0,334.99,11.0,3.0,Silver,Low,18.0
5397,Alice,51.0,Other,Canada,2023-02-23,13.0,227.76,6.0,4.0,Bronze,Low,5.0
5398,Alice,19.0,Other,France,2024-06-15,39.0,234.91,3.0,3.0,Silver,Low,58.0
5399,Bob,49.0,Female,Australia,2024-12-24,101.0,384.72,9.0,5.0,Platinum,Low,57.0
5400,Bob,40.0,Male,UK,2020-12-10,113.0,342.56,9.0,2.0,Platinum,Low,7.0
5401,Hank,39.0,Male,Canada,2023-07-08,28.0,,5.0,3.0,Bronze,Low,23.0
5402,Eve,42.0,Female,USA,2024-01-06,89.0,289.79,8.0,3.0,Gold,Low,19.0
5403,Hank,39.0,Male,USA,2022-05-28,61.0,219.78,4.0,4.0,Gold,Low,19.0
5404,Carol,39.0,Male,USA,2023-02-05,16.0,231.54,6.0,5.0,Bronze,Low,58.0
5405,Dave,59.0,,USA,2024-04-29,119.0,363.28,9.0,1.0,,Medium,48.0
5406,Frank,23.0,,USA,2023-12-31,2.0,154.12,5.0,1.0,Bronze,High,280.0
5407,Eve,32.0,Male,USA,2021-05-28,118.0,324.54,8.0,2.0,Platinum,Low,49.0
5408,Eve,60.0,Male,Australia,2022-08-02,82.0,236.53,6.0,5.0,Gold,Low,45.0
5409,Eve,54.0,male,Canada,2021-12-13,17.0,208.78,4.0,3.0,Bronze,Medium,40.0
5410,Eve,50.0,male,UK,2023-01-18,30.0,261.74,7.0,1.0,Bronze,High,165.0
5411,Grace,25.0,Female,Australia,2020-08-02,103.0,259.2,6.0,2.0,Platinum,Low,11.0
5412,Frank,61.0,Male,USA,2024-07-08,13.0,125.16,1.0,5.0,Bronze,Low,50.0
5413,Hank,61.0,Female,UK,2023-09-04,96.0,443.04,11.0,2.0,Platinum,Low,11.0
5414,Hank,22.0,Other,Canada,2021-08-26,114.0,295.47,8.0,1.0,Platinum,Medium,55.0
5415,Dave,56.0,Male,USA,2022-04-17,93.0,379.69,9.0,4.0,Platinum,Low,9.0
5416,Alice,21.0,Female,,2024-09-17,110.0,254.34,8.0,4.0,Platinum,Low,14.0
5417,Alice,23.0,Female,USA,2022-02-10,94.0,,8.0,5.0,Platinum,Low,34.0
5418,Alice,62.0,Female,USA,2021-10-31,82.0,450.74,9.0,2.0,Gold,Medium,29.0
5419,Alice,49.0,Other,USA,2022-12-16,13.0,179.75,7.0,3.0,Bronze,Medium,49.0
5420,Carol,47.0,Female,Australia,2021-07-12,43.0,338.85,10.0,1.0,Silver,High,315.0
5421,Alice,64.0,Female,Canada,2023-11-26,85.0,389.43,12.0,4.0,Gold,Low,48.0
5422,Eve,52.0,Female,,2020-08-09,94.0,,8.0,4.0,Platinum,Low,58.0
5423,Bob,57.0,Male,Canada,2021-04-19,21.0,363.12,4.0,2.0,Bronze,High,308.0
5424,Dave,33.0,Female,USA,2023-02-05,112.0,336.58,11.0,4.0,Platinum,Low,33.0
5425,Alice,30.0,Other,Canada,2022-05-12,55.0,256.32,7.0,2.0,Silver,Medium,9.0
5426,Grace,59.0,FEMALE,UK,2022-03-22,81.0,335.03,9.0,1.0,Gold,High,319.0
5427,Grace,47.0,Female,USA,2020-06-28,40.0,211.18,6.0,2.0,Silver,Medium,14.0
5428,Carol,36.0,Male,Canada,2020-06-25,83.0,290.89,11.0,4.0,Gold,Low,18.0
5429,Hank,34.0,FEMALE,USA,2021-05-01,116.0,405.07,9.0,2.0,Platinum,Low,12.0
5430,Bob,36.0,Female,USA,2021-02-17,15.0,165.02,3.0,4.0,Bronze,Low,23.0
5431,Grace,45.0,FEMALE,Germany,2021-11-22,73.0,293.16,6.0,5.0,Gold,Low,14.0
5432,Eve,43.0,Male,Canada,2022-11-26,52.0,329.82,6.0,4.0,Silver,Low,16.0
5433,Carol,54.0,Male,Canada,2021-07-28,74.0,307.98,6.0,4.0,Gold,Low,37.0
5434,Alice,43.0,Male,UK,2020-09-24,108.0,366.51,5.0,4.0,Platinum,Low,20.0
5435,Bob,40.0,male,UK,2022-02-23,95.0,356.37,10.0,5.0,Platinum,Low,20.0
5436,Grace,26.0,male,Canada,2024-12-30,53.0,197.66,9.0,3.0,Silver,Low,15.0
5437,Eve,29.0,Female,Germany,2022-07-12,87.0,282.99,11.0,4.0,Gold,Low,41.0
5438,Bob,18.0,Male,UK,2021-01-22,52.0,215.06,4.0,3.0,Silver,Low,25.0
5439,Dave,18.0,Male,Australia,2020-12-19,30.0,128.95,3.0,1.0,Bronze,High,240.0
5440,Alice,64.0,Female,Australia,2022-03-24,33.0,332.29,11.0,2.0,Silver,High,206.0
5441,Alice,51.0,Female,UK,2023-07-17,57.0,261.15,7.0,3.0,Silver,Low,45.0
5442,Hank,49.0,Female,France,2022-10-20,52.0,241.25,6.0,1.0,Silver,High,136.0
5443,Dave,42.0,Male,UK,2020-09-25,9.0,113.15,2.0,2.0,Bronze,High,154.0
5444,Carol,57.0,Female,UK,2024-01-05,54.0,276.83,9.0,4.0,Silver,Low,59.0
5445,Hank,62.0,Male,USA,2023-08-21,111.0,361.72,7.0,4.0,Platinum,Low,56.0
5446,Dave,18.0,Female,Canada,2023-06-23,1.0,85.46,3.0,4.0,Bronze,Low,53.0
5447,Carol,33.0,Female,France,2023-04-16,,245.6,7.0,5.0,Silver,Low,7.0
5448,Carol,56.0,FEMALE,Germany,2022-12-26,99.0,280.22,7.0,5.0,Platinum,Low,8.0
5449,Eve,22.0,Female,Germany,2020-10-03,75.0,129.77,5.0,5.0,Gold,Low,24.0
5450,Eve,39.0,Female,USA,2023-05-16,98.0,276.55,7.0,5.0,Platinum,Low,47.0
5451,Alice,46.0,Male,UK,2020-11-02,80.0,331.06,7.0,1.0,Gold,High,66.0
5452,Frank,20.0,FEMALE,USA,2024-04-22,9.0,137.94,4.0,1.0,Bronze,High,286.0
5453,Grace,29.0,Male,USA,2021-09-22,32.0,146.75,1.0,4.0,Silver,Low,50.0
5454,Eve,43.0,Male,Canada,2021-06-21,15.0,259.97,8.0,2.0,Bronze,High,341.0
5455,Grace,33.0,FEMALE,UK,2021-06-01,12.0,134.08,5.0,5.0,Bronze,Low,33.0
5456,Carol,54.0,Female,Canada,2023-07-21,97.0,380.62,8.0,2.0,Platinum,Low,10.0
5457,Bob,39.0,Female,UK,2023-06-10,109.0,312.36,6.0,1.0,Platinum,Medium,22.0
5458,Frank,46.0,Male,USA,2023-02-11,78.0,261.56,5.0,5.0,Gold,Low,19.0
5459,Bob,31.0,male,USA,2020-05-13,57.0,198.25,5.0,,Silver,High,195.0
5460,Alice,45.0,,France,2023-12-19,8.0,233.7,6.0,1.0,Bronze,High,347.0
5461,Alice,22.0,Male,USA,2022-04-04,72.0,242.05,9.0,3.0,Gold,Low,39.0
5462,Grace,64.0,Male,USA,2024-09-09,27.0,330.91,11.0,1.0,Bronze,High,205.0
5463,Alice,47.0,Male,France,2022-11-14,62.0,302.05,9.0,4.0,Gold,Low,37.0
5464,Carol,63.0,FEMALE,Australia,2024-05-02,12.0,176.44,5.0,1.0,Bronze,High,114.0
5465,Alice,22.0,Female,Germany,2023-07-27,65.0,319.22,6.0,5.0,Gold,Low,6.0
5466,Frank,29.0,Female,USA,2023-09-28,107.0,316.26,11.0,4.0,Platinum,Low,28.0
5467,Dave,33.0,FEMALE,USA,2022-03-23,104.0,330.73,8.0,1.0,Platinum,Medium,10.0
5468,Bob,43.0,Male,Australia,2020-03-12,42.0,223.16,6.0,4.0,Silver,Low,12.0
5469,Frank,43.0,Male,Germany,2022-10-14,62.0,327.66,9.0,1.0,Gold,High,251.0
5470,Frank,38.0,Female,Canada,2022-08-09,115.0,281.84,7.0,4.0,Platinum,Low,54.0
5471,Eve,56.0,Female,USA,2023-05-09,11.0,264.99,9.0,2.0,Bronze,High,244.0
5472,Carol,53.0,Female,USA,2023-09-11,103.0,259.52,7.0,3.0,Platinum,Low,3.0
5473,Eve,50.0,Male,USA,2020-02-02,43.0,298.36,9.0,4.0,Silver,Low,1.0
5474,Hank,47.0,Female,Canada,2020-04-06,95.0,279.52,8.0,5.0,Platinum,Low,35.0
5475,Alice,54.0,Male,USA,2024-04-29,17.0,251.35,6.0,3.0,Bronze,Medium,24.0
5476,Carol,40.0,Male,Australia,2020-09-19,97.0,383.37,10.0,3.0,Platinum,Low,47.0
5477,Carol,27.0,Male,USA,2022-05-23,32.0,220.14,5.0,1.0,Silver,High,271.0
5478,Eve,22.0,Male,Germany,2022-07-02,93.0,316.72,5.0,4.0,Platinum,Low,52.0
5479,Frank,53.0,Female,USA,2022-12-29,85.0,392.54,8.0,3.0,Gold,Low,34.0
5480,Bob,51.0,Male,UK,2020-10-19,85.0,304.29,9.0,5.0,Gold,Low,20.0
5481,Bob,48.0,FEMALE,USA,2022-07-05,40.0,283.92,5.0,5.0,Silver,Low,16.0
5482,Hank,27.0,FEMALE,Germany,2021-12-30,23.0,79.25,1.0,5.0,Bronze,Low,30.0
5483,Frank,36.0,Female,Canada,2023-05-15,56.0,207.65,3.0,1.0,Silver,High,65.0
5484,Hank,49.0,FEMALE,USA,2020-06-20,6.0,275.63,6.0,2.0,Bronze,High,303.0
5485,Grace,18.0,FEMALE,France,2022-01-27,86.0,213.75,5.0,4.0,Gold,Low,25.0
5486,Dave,22.0,Female,UK,2022-07-14,50.0,,2.0,3.0,Silver,Low,5.0
5487,Alice,62.0,Female,Australia,2023-11-19,102.0,489.68,9.0,4.0,Platinum,Low,29.0
5488,Eve,21.0,FEMALE,France,2023-07-03,37.0,196.61,5.0,3.0,Silver,Low,37.0
5489,Carol,33.0,Female,Australia,2023-07-11,109.0,350.72,7.0,1.0,Platinum,Medium,28.0
5490,Dave,41.0,Male,USA,2022-06-19,64.0,219.98,4.0,4.0,Gold,Low,53.0
5491,Dave,33.0,Female,USA,2023-07-11,115.0,335.7,10.0,1.0,Platinum,Medium,58.0
5492,Hank,19.0,Male,Australia,2021-05-31,54.0,,7.0,,Silver,High,353.0
5493,Alice,45.0,Male,UK,2022-10-30,72.0,251.93,4.0,4.0,Gold,Low,23.0
5494,Bob,49.0,Male,USA,2020-09-27,105.0,346.01,12.0,4.0,Platinum,Low,32.0
5495,Eve,44.0,Male,Germany,2022-01-11,49.0,180.48,3.0,3.0,Silver,Low,46.0
5496,Hank,37.0,Male,USA,2023-08-28,99.0,292.16,6.0,5.0,Platinum,Low,51.0
5497,Hank,41.0,male,Germany,2023-10-25,115.0,394.19,8.0,1.0,Platinum,Medium,18.0
5498,Eve,29.0,Male,France,2021-07-20,11.0,116.16,3.0,2.0,Bronze,High,83.0
5499,Alice,52.0,Male,Germany,2021-07-06,88.0,433.36,15.0,3.0,Gold,Low,35.0
5500,Carol,50.0,Male,USA,2021-10-11,49.0,201.7,2.0,3.0,Silver,Low,43.0
5501,Hank,50.0,Female,UK,2021-01-25,21.0,218.49,1.0,5.0,Bronze,Low,24.0
5502,Dave,60.0,FEMALE,UK,2022-08-16,115.0,369.68,10.0,5.0,Platinum,Low,47.0
5503,Frank,54.0,Male,UK,2023-02-12,66.0,301.99,9.0,1.0,Gold,High,328.0
5504,Carol,29.0,Male,USA,2021-07-28,63.0,300.07,8.0,3.0,Gold,Low,36.0
5505,Alice,20.0,Female,UK,2020-12-09,104.0,216.78,7.0,3.0,Platinum,Low,21.0
5506,Eve,18.0,Female,UK,2023-12-04,83.0,205.94,3.0,2.0,Gold,Medium,56.0
5507,Grace,50.0,Male,UK,2024-04-18,103.0,387.23,8.0,1.0,Platinum,Medium,5.0
5508,,57.0,Male,Germany,2023-11-02,28.0,267.66,7.0,1.0,Bronze,High,162.0
5509,Grace,27.0,Female,UK,2024-11-22,17.0,165.26,8.0,5.0,Bronze,Low,50.0
5510,Eve,60.0,Male,USA,2021-03-31,6.0,190.74,6.0,1.0,Bronze,High,353.0
5511,Eve,61.0,FEMALE,Canada,2023-12-17,19.0,257.92,8.0,2.0,Bronze,High,333.0
5512,Grace,46.0,Male,Germany,2021-03-19,56.0,328.58,6.0,1.0,Silver,High,110.0
5513,Alice,30.0,Male,USA,2020-07-15,102.0,212.52,6.0,4.0,Platinum,Low,33.0
5514,Hank,29.0,male,Canada,2022-05-17,28.0,144.13,1.0,4.0,Bronze,Low,26.0
5515,Eve,48.0,male,USA,2020-12-28,66.0,202.22,9.0,2.0,Gold,Medium,57.0
5516,Hank,63.0,Male,USA,2023-12-04,38.0,322.85,6.0,5.0,Silver,Low,22.0
5517,Grace,19.0,FEMALE,France,2024-11-22,119.0,346.77,7.0,3.0,Platinum,Low,20.0
5518,Bob,52.0,Female,France,2024-05-16,37.0,252.33,3.0,1.0,Silver,High,233.0
5519,Bob,40.0,Male,Canada,2023-11-18,115.0,292.22,,5.0,Platinum,Low,
5520,Carol,34.0,Female,Germany,2024-10-26,116.0,277.19,7.0,5.0,Platinum,Low,54.0
5521,Carol,43.0,Male,France,2024-03-12,68.0,266.15,10.0,1.0,Gold,High,330.0
5522,Dave,25.0,Male,Australia,2022-05-17,86.0,238.96,8.0,3.0,Gold,Low,18.0
5523,Eve,46.0,Male,UK,2021-07-19,90.0,368.59,8.0,1.0,Gold,High,355.0
5524,Dave,43.0,Female,Canada,2021-11-01,49.0,219.06,7.0,3.0,Silver,Low,54.0
5525,Alice,27.0,male,UK,2023-08-10,43.0,217.25,3.0,2.0,Silver,Medium,32.0
5526,Hank,43.0,Female,USA,2020-01-25,36.0,217.73,4.0,3.0,Silver,Low,46.0
5527,Dave,,Male,UK,2020-08-24,58.0,252.76,7.0,5.0,Silver,Low,11.0
5528,Grace,58.0,Female,Germany,2021-04-05,13.0,226.98,3.0,2.0,Bronze,High,304.0
5529,Alice,24.0,Female,Germany,2023-09-06,52.0,216.83,8.0,4.0,Silver,Low,22.0
5530,Grace,21.0,Other,France,2020-04-09,58.0,245.75,11.0,2.0,Silver,Medium,3.0
5531,Bob,62.0,Male,USA,2022-01-09,32.0,271.4,6.0,3.0,Silver,Low,9.0
5532,Frank,28.0,Female,UK,2024-09-09,81.0,195.3,4.0,2.0,Gold,Medium,2.0
5533,Frank,,Female,USA,2021-02-11,105.0,395.49,10.0,2.0,Platinum,Low,46.0
5534,Hank,53.0,Other,USA,2023-03-24,100.0,314.09,7.0,4.0,Platinum,Low,28.0
5535,Carol,42.0,Male,France,2022-09-04,119.0,367.54,10.0,3.0,Platinum,Low,34.0
5536,Alice,38.0,Male,UK,2023-12-28,60.0,252.76,4.0,5.0,Silver,Low,53.0
5537,Grace,53.0,Female,Germany,2022-01-20,110.0,366.07,10.0,2.0,Platinum,Low,59.0
5538,Carol,27.0,male,USA,2023-12-28,83.0,231.15,10.0,1.0,Gold,High,311.0
5539,Bob,54.0,Female,UK,2020-05-22,58.0,330.01,4.0,5.0,Silver,Low,19.0
5540,Dave,26.0,FEMALE,Canada,2021-06-12,99.0,97.4,1.0,2.0,Platinum,Low,29.0
5541,Bob,,Male,USA,2023-08-01,110.0,394.82,9.0,5.0,Platinum,Low,2.0
